,class_names,class_names_transformed,taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,assessment_date,category,criteria,population_trend,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason
460,thryssa_hamiltonii,Thryssa hamiltonii,166863,Thryssa hamiltonii,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Thryssa,Hamilton's Thryssa,"(Gray, 1835)",2018,2017-07-17,LC,None,Unknown,True,False,False,"Di Dario, F.","Birge, T.L. & Ralph, G.",None,None,None,None,10,13,True,Map was omitted when the assessment was published; errata created to include the map.,None,None
461,thunnus_alalunga,Thunnus alalunga,21856,Thunnus alalunga,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,Albacore Tuna,"(Bonnaterre, 1788)",2021,2021-01-15,LC,None,Decreasing,True,False,False,"Collette, B.B., Boustany, A., Fox, W., Graves, J., Juan Jorda, M. & Restrepo, V.","Polidoro, B., Di Natale, A., Kemppinen, K., Miller, S., Morgan, A., Pollard, D.A., Shiffman, D. & Suzuki, J.",None,None,None,None,0,600,None,None,None,None
462,thunnus_albacares,Thunnus albacares,21857,Thunnus albacares,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,Yellowfin Tuna,"(Bonnaterre, 1788)",2021,2021-01-15,LC,None,Decreasing,True,False,False,"Collette, B.B., Boustany, A., Fox, W., Graves, J., Juan Jorda, M. & Restrepo, V.","Polidoro, B., Di Natale, A., Kemppinen, K., Miller, S., Minte Vera, C., Morgan, A., Pollard, D.A., Schaefer, K., Shiffman, D., Suzuki, J. & Yanez, E.",None,None,None,None,0,1602,None,None,None,None
463,thysanophrys_celebica,Thysanophrys celebica,46097767,Thysanophrys celebica,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PLATYCEPHALIDAE,Thysanophrys,Celebes Flathead,"(Bleeker, 1855)",2016,2015-03-06,LC,None,Unknown,True,False,False,"Motomura, H. & Matsuura, K.","Linardich, C.",None,None,None,None,10,45,None,None,None,None
464,thysanophrys_chiltonae,Thysanophrys chiltonae,69800704,Thysanophrys chiltonae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PLATYCEPHALIDAE,Thysanophrys,Longsnout Flathead,"Schultz, 1966",2016,2015-03-04,LC,None,Unknown,True,False,False,"Motomura, H. & Matsuura, K.","Linardich, C.",None,None,None,None,1,54,None,None,None,None
465,trachichthys_australis,Trachichthys australis,123359970,Trachichthys australis,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,TRACHICHTHYIDAE,Trachichthys,Southern Roughy,"Shaw, 1799",2020,2019-12-26,LC,None,Unknown,True,False,False,"Moore, J.","Linardich, C.",None,None,None,None,0,30,None,None,None,None
466,trachinotus_baillonii,Trachinotus baillonii,20436473,Trachinotus baillonii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Trachinotus,Small Spotted Dart,"(Lacepède, 1801)",2016,2015-03-09,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F. & Williams, I.","Ralph, G., Harvey, M. & Buchanan, J.",None,None,None,None,0,3,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
467,trachinotus_blochii,Trachinotus blochii,20436497,Trachinotus blochii,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Trachinotus,Snubnose Pompano,"(Lacepède, 1801)",2016,2015-03-09,LC,None,Unknown,True,False,False,"Smith-Vaniz, W.F. & Williams, I.","Ralph, G., Harvey, M. & Buchanan, J.",None,None,None,None,7,55,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
468,trachinotus_botla,Trachinotus botla,20436632,Trachinotus botla,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Trachinotus,Largespotted Dart,"(Shaw, 1803)",2018,2017-07-17,LC,None,Stable,True,False,False,"Smith-Vaniz, W.F., Borsa, P., Carpenter, K.E., Jiddawi, N., Obota, C. & Yahya, S.","Bullock, R.W.",None,None,None,None,None,None,None,None,None,None
469,trachypoma_macracanthus,Trachypoma macracanthus,69592095,Trachypoma macracanthus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ANTHIADIDAE,Trachypoma,Toadstool Grouper,"Günther, 1859",2016,2015-03-13,LC,None,Unknown,True,False,False,"Williams, J.T., Lawrence, A. & Myers, R.","Ralph, G. & Linardich, C.",None,None,None,None,1,45,None,None,None,None
470,triaenodon_obesus,Triaenodon obesus,39384,Triaenodon obesus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Triaenodon,Whitetip Reef Shark,"(Rüppell, 1837)",2020,2020-07-16,VU,A2bcd,Decreasing,True,False,False,"Simpfendorfer, C., Yuneni, R.R., Tanay, D., Seyha, L., Haque, A.B., Bineesh, K.K.,  , D., Bin Ali, A., Gautama, D.A., Maung, A., Sianipar, A., Utzurrum, J.A.T. & Vo, V.Q.","Dulvy, N.K. & Carlson, J.",None,None,None,None,0,330,None,None,None,None
471,uraspis_secunda,Uraspis secunda,16507729,Uraspis secunda,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Uraspis,Cottonmouth Jack,"(Poey, 1860)",2015,2012-08-21,LC,None,Stable,True,False,False,"Smith-Vaniz, W.F., Williams, J.T., Pina Amargos, F., Curtis, M. & Brown, J.","Cox, N.A.",None,None,None,None,1,36,True,This errata assessment has been created because the map was accidentally left out of the version published previously.,None,None
472,valamugil_cunnesius,Valamugil cunnesius,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,valamugil_engeli,Valamugil engeli,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,valamugil_seheli,Valamugil seheli,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,variola_albimarginata,Variola albimarginata,132810,Variola albimarginata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Variola,White-edged Lyre Tail,"Baissac, 1953",2018,2017-12-01,LC,None,Decreasing,True,False,False,"Sadovy, Y., Cabanban, A.S., Fennessy, S., Myers, R.F., Pollard, D.A. & Rhodes, K.","Linardich, C.",None,None,None,None,4,200,None,None,None,None
476,variola_louti,Variola louti,132738,Variola louti,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Variola,Yellow-edged Lyretail,"(Forsskål, 1775)",2018,2016-11-22,LC,None,Stable,True,False,False,"Nair, R., Samoilys, M. & Cabanban, A.S.","Linardich, C.",None,None,None,None,3,240,None,None,None,None
477,wattsia_mossambica,Wattsia mossambica,16721842,Wattsia mossambica,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LETHRINIDAE,Wattsia,Mozambique Large-eye Bream,"(Smith, 1957)",2016,2015-03-09,LC,None,Unknown,True,False,False,"Carpenter, K.E., Lawrence, A. & Myers, R.","Ralph, G. & Linardich, C.",None,None,None,None,100,290,None,None,None,None
478,wetmorella_albofasciata,Wetmorella albofasciata,187556,Wetmorella albofasciata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Wetmorella,Whitebanded sharpnose wrasse,"Schultz &amp; Marshall, 1954",2010,2009-03-02,LC,None,Unknown,True,False,False,"Bertoncini, A. & Yeeting, B.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,8,42,None,None,None,None
479,wetmorella_nigropinnata,Wetmorella nigropinnata,187407,Wetmorella nigropinnata,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Wetmorella,Yellow-banded possum wrasse,"(Seale, 1901)",2010,2009-03-03,LC,None,Unknown,True,False,False,"Bertoncini, A. & Yeeting, B.","Craig, M.T. & Carpenter, K.E.",None,None,None,None,1,30,None,None,None,None
480,xiphocheilus_typus,Xiphocheilus typus,187809,Xiphocheilus typus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Xiphocheilus,Blue-toothed tuskfish,"Bleeker, 1856",2010,2008-07-12,LC,None,Unknown,True,False,False,"Shea, S., Liu, M., Craig, M.T. & Rocha, L.A.","Sadovy, Y. & Carpenter, K.E.",None,None,None,None,35,85,None,None,None,None
481,zenarchopterus_dispar,Zenarchopterus dispar,172497,Zenarchopterus dispar,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,ZENARCHOPTERIDAE,Zenarchopterus,Feathered River-garfish,"(Valenciennes, 1847)",2021,2020-11-07,LC,None,Unknown,True,True,False,"Shaji, C.P.","Torres, A.G.",None,None,None,None,None,None,None,None,None,None
482,zeus_faber,Zeus faber,198769,Zeus faber,ANIMALIA,CHORDATA,ACTINOPTERYGII,ZEIFORMES,ZEIDAE,Zeus,Atlantic John Dory,"Linnaeus, 1758",2015,2013-05-20,DD,None,Stable,True,False,False,"Iwamoto, T.","Carpenter, K.E., Polidoro, B. & Strongin, K.",None,None,None,None,25,400,None,None,None,None
